"TreeID","1","2","3","4","5","6","7","8"
"bc1_1797",22,27.8,29.2,30,NA,NA,NA,NA
"bc1_1799",15.4,18.2,18.4,18.6,NA,NA,NA,NA
"bc1_1803",15.6,20.5,24.5,25,25.2,NA,NA,NA
"bc1_1804",25.8,36.7,43,43.5,44.6,NA,NA,NA
"bc1_1808",15.3,17,17.5,18.1,NA,NA,NA,NA
"bc1_1809",16,20.7,24.6,25.7,26.4,NA,NA,NA
"bc1_1810",83.2,84.2,89.9,98.5,97.5,98.2,NA,NA
"bc1_1811",23,29.5,37.2,37.2,37,NA,NA,NA
"bc1_1817",22.9,23.4,26.4,NA,NA,NA,NA,NA
"bc1_1819",22.5,28.2,29.6,31,NA,NA,NA,NA
"bc1_1821",27.3,35.5,35.3,36.1,NA,NA,NA,NA
"bc1_1826",17.2,26,31.3,31.4,32.2,NA,NA,NA
"bc1_1827",15.9,19,20.3,19.9,NA,NA,NA,NA
"bc1_1828",84.8,86.7,87.9,90.1,89.2,89.3,NA,NA
"bc1_1830",16.8,17.2,17.3,NA,NA,NA,NA,NA
"bc1_1841",29.4,41.2,49.7,50.9,51.1,NA,NA,NA
"bc1_1843",15.2,20.3,25.5,26.1,27.3,NA,NA,NA
"bc1_1844",16.3,16.3,20.1,20.1,NA,NA,NA,NA
"bc1_1853",16.4,20.3,20.3,22.7,22.9,NA,NA,NA
"bc1_1856",19.4,19.4,23.6,NA,NA,NA,NA,NA
"bc1_1857",21.3,21.3,27,26.6,NA,NA,NA,NA
"bc1_1859",21.4,22,NA,NA,NA,NA,NA,NA
"bc1_186",129.7,124.5,NA,NA,NA,NA,NA,NA
"bc1_1866",98.6,103.2,106.8,104.7,104.5,NA,NA,NA
"bc1_1872",17.5,19.4,20.5,NA,NA,NA,NA,NA
"bc1_1873",105.6,109.3,109.1,110,NA,NA,NA,NA
"bc1_1875",17.2,21.9,25,26,26.5,NA,NA,NA
"bc1_19",103.8,104.9,106.8,111.5,112.2,110.9,NA,NA
"bc1_1954",99.8,104.6,110.1,109.2,108.8,NA,NA,NA
"bc1_1957",20.4,24.4,24.4,27.8,NA,NA,NA,NA
"bc1_1965",120.1,119,121.1,NA,NA,NA,NA,NA
"bc1_198",24.2,22.8,NA,NA,NA,NA,NA,NA
"bc1_20",84.1,83.7,86.2,92.2,93,NA,NA,NA
"bc1_2000",27,27.5,NA,NA,NA,NA,NA,NA
"bc1_2004",97.4,99.7,101.1,102.1,NA,NA,NA,NA
"bc1_2005",84.2,85.5,86.6,89.4,NA,NA,NA,NA
"bc1_2006",77.4,78.5,79,79.7,NA,NA,NA,NA
"bc1_2007",78.5,79.6,80.1,81.9,82.3,81.9,NA,NA
"bc1_2010",17,16.6,17.9,NA,NA,NA,NA,NA
"bc1_2011",83.7,85.1,86.1,87.5,88.1,87.8,NA,NA
"bc1_2012",75.6,76.5,78.1,80.2,NA,NA,NA,NA
"bc1_2015",106.2,107.8,108.5,109.6,110.9,NA,NA,NA
"bc1_2030",103.9,106.4,106.7,109.2,NA,NA,NA,NA
"bc1_2038",26.3,27.6,28.7,NA,NA,NA,NA,NA
"bc1_2044",103.1,106.9,107.8,109.9,108.7,107.8,NA,NA
"bc1_2045",82,84.3,85.4,83.3,85.6,86.9,NA,NA
"bc1_2047",95.7,99.6,101,102.2,101.1,101.7,NA,NA
"bc1_2053",46,48.3,51.5,52.3,52.3,NA,NA,NA
"bc1_2054",97.4,100.2,99.3,105.2,103.2,102.3,NA,NA
"bc1_2055",15.3,20.5,24.6,25.8,26.2,NA,NA,NA
"bc1_2067",64.9,65.8,NA,NA,NA,NA,NA,NA
"bc1_2068",39.9,40.5,41.8,NA,NA,NA,NA,NA
"bc1_2069",78.8,79.7,80.9,82.7,NA,NA,NA,NA
"bc1_2075",23,25.4,26.2,NA,NA,NA,NA,NA
"bc1_2082",106.5,107.5,108.8,109.9,NA,NA,NA,NA
"bc1_2085a",19.5,28.7,35.3,36.8,37,NA,NA,NA
"bc1_2092",105,102.7,NA,NA,NA,NA,NA,NA
"bc1_2097",116.3,117.8,117.8,NA,NA,NA,NA,NA
"bc1_21",19.8,22.1,34.4,NA,NA,NA,NA,NA
"bc1_2117",20,28.2,26.1,NA,NA,NA,NA,NA
"bc1_2120",15,17,NA,NA,NA,NA,NA,NA
"bc1_2122",22.5,27,31.2,NA,NA,NA,NA,NA
"bc1_2123",23.5,27.8,31.5,31.2,31.1,NA,NA,NA
"bc1_2125",22,28,32,32.9,33.2,NA,NA,NA
"bc1_2130",110.2,110.5,110.5,111.3,NA,NA,NA,NA
"bc1_2132",89.4,92.1,94.3,95.4,96.7,97.7,NA,NA
"bc1_2144",15.5,15.6,16.5,16.1,NA,NA,NA,NA
"bc1_215",79.8,80.5,81,82.5,NA,NA,NA,NA
"bc1_216",18.2,20.9,24.8,25.8,26.3,NA,NA,NA
"bc1_2160",105.4,104.5,NA,NA,NA,NA,NA,NA
"bc1_2161",25,28.3,31.7,32,32,NA,NA,NA
"bc1_2164",109.8,111.4,110.7,NA,NA,NA,NA,NA
"bc1_2169",92.4,93.6,94,94.6,NA,NA,NA,NA
"bc1_2178",21.4,25.7,28,28.5,28.4,NA,NA,NA
"bc1_2182",20.4,25.8,29,29.3,29,NA,NA,NA
"bc1_2183",53.6,58.4,59.9,62,61,NA,NA,NA
"bc1_2184",15.4,16,17.3,NA,NA,NA,NA,NA
