"unit","variable","mean","sd","DBH","CWD","site","pft","model"
"FFS5BURN","treat_mean[Burn]",-1.26068409804429,0.134722743520419,100,-1,"Sequoia_FFS15","white_pine","ddbh_model_noBAcwdIrctnSizePlotPrior"
"FFS6BURN","treat_mean[Burn]",-0.996759792595577,0.178134581767712,100,-1,"Sequoia_FFS15","white_pine","ddbh_model_noBAcwdIrctnSizePlotPrior"
"FFS7CONTROL","treat_mean[None]",-0.740022767653602,0.145083508377637,100,-1,"Sequoia_FFS15","white_pine","ddbh_model_noBAcwdIrctnSizePlotPrior"
"FFS2BURN","treat_mean[Burn]",-1.08461929464877,0.212388037261074,100,0,"Sequoia_FFS15","white_pine","ddbh_model_noBAcwdIrctnSizePlotPrior"
"FFS5BURN","treat_mean[Burn]",-1.16551070433391,0.125393616441951,100,0,"Sequoia_FFS15","white_pine","ddbh_model_noBAcwdIrctnSizePlotPrior"
"FFS6BURN","treat_mean[Burn]",-0.901586398885196,0.167181941479712,100,0,"Sequoia_FFS15","white_pine","ddbh_model_noBAcwdIrctnSizePlotPrior"
"FFS7CONTROL","treat_mean[None]",-0.746807583661836,0.137753732296637,100,0,"Sequoia_FFS15","white_pine","ddbh_model_noBAcwdIrctnSizePlotPrior"
"FFS2BURN","treat_mean[Burn]",-0.989445900938387,0.207547228172203,100,1,"Sequoia_FFS15","white_pine","ddbh_model_noBAcwdIrctnSizePlotPrior"
"FFS5BURN","treat_mean[Burn]",-1.07033731062353,0.126012137544138,100,1,"Sequoia_FFS15","white_pine","ddbh_model_noBAcwdIrctnSizePlotPrior"
"FFS6BURN","treat_mean[Burn]",-0.806413005174815,0.163553759460378,100,1,"Sequoia_FFS15","white_pine","ddbh_model_noBAcwdIrctnSizePlotPrior"
"FFS7CONTROL","treat_mean[None]",-0.75359239967007,0.13906187772168,100,1,"Sequoia_FFS15","white_pine","ddbh_model_noBAcwdIrctnSizePlotPrior"
"FFS2BURN","treat_mean[Burn]",-0.894272507228006,0.20886642576931,100,2,"Sequoia_FFS15","white_pine","ddbh_model_noBAcwdIrctnSizePlotPrior"
"FFS5BURN","treat_mean[Burn]",-0.975163916913147,0.136443090385052,100,2,"Sequoia_FFS15","white_pine","ddbh_model_noBAcwdIrctnSizePlotPrior"
"FFS6BURN","treat_mean[Burn]",-0.711239611464433,0.167726030334142,100,2,"Sequoia_FFS15","white_pine","ddbh_model_noBAcwdIrctnSizePlotPrior"
"FFS7CONTROL","treat_mean[None]",-0.760377215678303,0.148780272968703,100,2,"Sequoia_FFS15","white_pine","ddbh_model_noBAcwdIrctnSizePlotPrior"
"FFS2BURN","treat_mean[Burn]",-0.799099113517624,0.216232916196074,100,3,"Sequoia_FFS15","white_pine","ddbh_model_noBAcwdIrctnSizePlotPrior"
"FFS5BURN","treat_mean[Burn]",-0.879990523202766,0.154714360550447,100,3,"Sequoia_FFS15","white_pine","ddbh_model_noBAcwdIrctnSizePlotPrior"
"FFS6BURN","treat_mean[Burn]",-0.616066217754052,0.179154594166617,100,3,"Sequoia_FFS15","white_pine","ddbh_model_noBAcwdIrctnSizePlotPrior"
"FFS7CONTROL","treat_mean[None]",-0.767162031686537,0.165433316261085,100,3,"Sequoia_FFS15","white_pine","ddbh_model_noBAcwdIrctnSizePlotPrior"
"LOLOG","treat_mean[None]",-1.3897510140535,0.0655557542212676,20,-3,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"LOTHAR","treat_mean[Burn]",-1.49383012038516,0.119350003853594,20,-3,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"UPLOG","treat_mean[None]",-1.26201421770132,0.0658915391303745,20,-3,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"UPTHAR","treat_mean[Burn]",-1.56944779614033,0.138218595241158,20,-3,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"LOLOG","treat_mean[None]",-1.46111033411749,0.0619922850825152,20,-2,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"LOTHAR","treat_mean[Burn]",-1.38844636457089,0.118466140550011,20,-2,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"UPLOG","treat_mean[None]",-1.33337353776531,0.0614157023256211,20,-2,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"UPTHAR","treat_mean[Burn]",-1.46406404032606,0.139787853755466,20,-2,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"LOLOG","treat_mean[None]",-1.53246965418148,0.0609171299146476,20,-1,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"LOTHAR","treat_mean[Burn]",-1.28306260875662,0.121143857304059,20,-1,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"UPLOG","treat_mean[None]",-1.4047328578293,0.059367068854564,20,-1,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"UPTHAR","treat_mean[Burn]",-1.3586802845118,0.144321560112859,20,-1,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"LOLOG","treat_mean[None]",-1.60382897424547,0.062458921167259,20,0,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"LOTHAR","treat_mean[Burn]",-1.17767885294236,0.127158352210646,20,0,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"UPLOG","treat_mean[None]",-1.47609217789329,0.0599948001552585,20,0,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"UPTHAR","treat_mean[Burn]",-1.25329652869753,0.151553904726961,20,0,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"LOLOG","treat_mean[None]",-1.67518829430945,0.0664357114718532,20,1,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"LOTHAR","treat_mean[Burn]",-1.07229509712809,0.136067863877098,20,1,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"UPLOG","treat_mean[None]",-1.54745149795727,0.0632192220452758,20,1,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"UPTHAR","treat_mean[Burn]",-1.14791277288326,0.161121891843713,20,1,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"LOLOG","treat_mean[None]",-1.74654761437344,0.0724476189616911,20,2,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"LOTHAR","treat_mean[Burn]",-0.966911341313818,0.147348177090711,20,2,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"UPLOG","treat_mean[None]",-1.61881081802126,0.0686755475799355,20,2,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"UPTHAR","treat_mean[Burn]",-1.04252901706899,0.172637616681113,20,2,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"LOLOG","treat_mean[None]",-1.81790693443743,0.0800373540087319,20,3,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"LOTHAR","treat_mean[Burn]",-0.861527585499549,0.160500192126253,20,3,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"UPLOG","treat_mean[None]",-1.69017013808525,0.0758838483727051,20,3,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"UPTHAR","treat_mean[Burn]",-0.937145261254719,0.185739155872158,20,3,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"LOLOG","treat_mean[None]",-1.30798841640922,0.0612319594351518,30,-3,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"LOTHAR","treat_mean[Burn]",-1.50377197174748,0.0924980374381229,30,-3,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"UPLOG","treat_mean[None]",-1.18025162005703,0.063488604772382,30,-3,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"UPTHAR","treat_mean[Burn]",-1.57938964750265,0.11028811766179,30,-3,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"LOLOG","treat_mean[None]",-1.3793477364732,0.0558940581030195,30,-2,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"LOTHAR","treat_mean[Burn]",-1.39838821593321,0.0876491143920844,30,-2,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"UPLOG","treat_mean[None]",-1.25161094012102,0.0573611617372452,30,-2,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"UPTHAR","treat_mean[Burn]",-1.47400589168838,0.109253879433875,30,-2,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"LOLOG","treat_mean[None]",-1.45070705653719,0.053115961962794,30,-1,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"LOTHAR","treat_mean[Burn]",-1.29300446011895,0.0875251520778927,30,-1,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"UPLOG","treat_mean[None]",-1.32297026018501,0.0535926265898835,30,-1,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"UPTHAR","treat_mean[Burn]",-1.36862213587412,0.112076563625282,30,-1,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"LOLOG","treat_mean[None]",-1.52206637660118,0.0532994550468939,30,0,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"LOTHAR","treat_mean[Burn]",-1.18762070430468,0.092145221837755,30,0,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"UPLOG","treat_mean[None]",-1.394329580249,0.0526915855029302,30,0,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"UPTHAR","treat_mean[Burn]",-1.26323838005985,0.118480828514495,30,0,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"LOLOG","treat_mean[None]",-1.59342569666517,0.0564156468580513,30,1,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"LOTHAR","treat_mean[Burn]",-1.08223694849041,0.100859487593033,30,1,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"UPLOG","treat_mean[None]",-1.46568890031299,0.054799667424868,30,1,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"UPTHAR","treat_mean[Burn]",-1.15785462424558,0.12792991051994,30,1,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"LOLOG","treat_mean[None]",-1.66478501672915,0.0620240705015599,30,2,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"LOTHAR","treat_mean[Burn]",-0.976853192676138,0.112722381257045,30,2,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"UPLOG","treat_mean[None]",-1.53704822037697,0.0595984121096635,30,2,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"UPTHAR","treat_mean[Burn]",-1.05247086843131,0.139807803625291,30,2,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"LOLOG","treat_mean[None]",-1.73614433679314,0.0695241845821021,30,3,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"LOTHAR","treat_mean[Burn]",-0.87146943686187,0.126853612103547,30,3,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"UPLOG","treat_mean[None]",-1.60840754044096,0.0665079296863468,30,3,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"UPTHAR","treat_mean[Burn]",-0.94708711261704,0.153551901883842,30,3,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"LOLOG","treat_mean[None]",-1.2707768707441,0.0642374205375052,40,-3,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"LOTHAR","treat_mean[Burn]",-1.53162576811972,0.0838804328030099,40,-3,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"UPLOG","treat_mean[None]",-1.14304007439192,0.0678551042212876,40,-3,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"UPTHAR","treat_mean[Burn]",-1.60724344387489,0.0985090478175316,40,-3,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"LOLOG","treat_mean[None]",-1.34213619080809,0.0581616414206,40,-2,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"LOTHAR","treat_mean[Burn]",-1.42624201230545,0.0754066905052993,40,-2,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"UPLOG","treat_mean[None]",-1.21439939445591,0.0611992856923593,40,-2,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"UPTHAR","treat_mean[Burn]",-1.50185968806062,0.0948722057180979,40,-2,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"LOLOG","treat_mean[None]",-1.41349551087208,0.054419423712662,40,-1,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"LOTHAR","treat_mean[Burn]",-1.32085825649118,0.0720292691024489,40,-1,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"UPLOG","treat_mean[None]",-1.2857587145199,0.0566458893361365,40,-1,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"UPTHAR","treat_mean[Burn]",-1.39647593224635,0.0956516753771031,40,-1,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"LOLOG","treat_mean[None]",-1.48485483093607,0.0535026880703357,40,0,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"LOTHAR","treat_mean[Burn]",-1.21547450067692,0.0744450596791572,40,0,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"UPLOG","treat_mean[None]",-1.35711803458389,0.0547222788008893,40,0,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"UPTHAR","treat_mean[Burn]",-1.29109217643209,0.100745001145494,40,0,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"LOLOG","treat_mean[None]",-1.55621415100005,0.0555514931692989,40,1,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"LOTHAR","treat_mean[Burn]",-1.11009074486265,0.0821445243614132,40,1,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"UPLOG","treat_mean[None]",-1.42847735464787,0.0557015765009961,40,1,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"UPTHAR","treat_mean[Burn]",-1.18570842061782,0.109552143648099,40,1,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"LOLOG","treat_mean[None]",-1.62757347106404,0.0602641349807604,40,2,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"LOTHAR","treat_mean[Burn]",-1.00470698904838,0.0938359394007519,40,2,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"UPLOG","treat_mean[None]",-1.49983667471186,0.0594404766239638,40,2,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"UPTHAR","treat_mean[Burn]",-1.08032466480355,0.121266622649067,40,2,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"LOLOG","treat_mean[None]",-1.69893279112803,0.0670815201502885,40,3,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"LOTHAR","treat_mean[Burn]",-0.899323233234109,0.108233307408624,40,3,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"UPLOG","treat_mean[None]",-1.57119599477585,0.0654678677438427,40,3,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"UPTHAR","treat_mean[Burn]",-0.974940908989279,0.135134451670393,40,3,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"LOLOG","treat_mean[None]",-1.26342381501865,0.068158932322247,50,-3,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"LOTHAR","treat_mean[Burn]",-1.57474131256094,0.0841911299173894,50,-3,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"UPLOG","treat_mean[None]",-1.13568701866647,0.0728345015249762,50,-3,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"UPTHAR","treat_mean[Burn]",-1.65035898831611,0.0947359275815748,50,-3,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"LOLOG","treat_mean[None]",-1.33478313508263,0.061748041460824,50,-2,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"LOTHAR","treat_mean[Burn]",-1.46935755674667,0.0732338332969246,50,-2,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"UPLOG","treat_mean[None]",-1.20704633873045,0.0660056985894232,50,-2,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"UPTHAR","treat_mean[Burn]",-1.54497523250184,0.0888617178963754,50,-2,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"LOLOG","treat_mean[None]",-1.40614245514662,0.0574662335832118,50,-1,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"LOTHAR","treat_mean[Burn]",-1.3639738009324,0.0670078129077946,50,-1,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"UPLOG","treat_mean[None]",-1.27840565879444,0.0610819669724006,50,-1,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"UPTHAR","treat_mean[Burn]",-1.43959147668757,0.0875769290908165,50,-1,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"LOLOG","treat_mean[None]",-1.47750177521061,0.0558057540876073,50,0,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"LOTHAR","treat_mean[Burn]",-1.25859004511813,0.0668483680484388,50,0,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"UPLOG","treat_mean[None]",-1.34976497885843,0.0585459472654659,50,0,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"UPTHAR","treat_mean[Burn]",-1.3342077208733,0.0910759945275924,50,0,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"LOLOG","treat_mean[None]",-1.5488610952746,0.0569961681640648,50,1,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"LOTHAR","treat_mean[Burn]",-1.15320628930386,0.0727953727892256,50,1,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"UPLOG","treat_mean[None]",-1.42112429892242,0.0587078870532537,50,1,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"UPTHAR","treat_mean[Burn]",-1.22882396505903,0.0988522114984356,50,1,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"LOLOG","treat_mean[None]",-1.62022041533859,0.0608704443103533,50,2,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"LOTHAR","treat_mean[Burn]",-1.04782253348959,0.0835549696728709,50,2,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"UPLOG","treat_mean[None]",-1.49248361898641,0.0615464935829662,50,2,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"UPTHAR","treat_mean[Burn]",-1.12344020924476,0.110002215094979,50,2,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"LOLOG","treat_mean[None]",-1.69157973540257,0.0669643607058779,50,3,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"LOTHAR","treat_mean[Burn]",-0.942438777675323,0.0975474463185771,50,3,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"UPLOG","treat_mean[None]",-1.56384293905039,0.066721005324502,50,3,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"UPTHAR","treat_mean[Burn]",-1.01805645343049,0.123616421248158,50,3,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"LOLOG","treat_mean[None]",-1.27938479029964,0.0713466536925113,60,-3,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"LOTHAR","treat_mean[Burn]",-1.63193813668186,0.0883104775051179,60,-3,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"UPLOG","treat_mean[None]",-1.15164799394746,0.07698939627984,60,-3,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"UPTHAR","treat_mean[Burn]",-1.70755581243703,0.0948330780777578,60,-3,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"LOLOG","treat_mean[None]",-1.35074411036362,0.0647107420902556,60,-2,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"LOTHAR","treat_mean[Burn]",-1.52655438086759,0.0759033221275481,60,-2,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"UPLOG","treat_mean[None]",-1.22300731401144,0.0700657502153065,60,-2,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"UPTHAR","treat_mean[Burn]",-1.60217205662276,0.0871914417857459,60,-2,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"LOLOG","treat_mean[None]",-1.42210343042761,0.0600581559796638,60,-1,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"LOTHAR","treat_mean[Burn]",-1.42117062505333,0.0676438678044358,60,-1,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"UPLOG","treat_mean[None]",-1.29436663407543,0.0649108494474291,60,-1,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"UPTHAR","treat_mean[Burn]",-1.4967883008085,0.0840427689476102,60,-1,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"LOLOG","treat_mean[None]",-1.4934627504916,0.0578692566613509,60,0,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"LOTHAR","treat_mean[Burn]",-1.31578686923906,0.0651296864864165,60,0,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"UPLOG","treat_mean[None]",-1.36572595413942,0.061967686803636,60,0,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"UPTHAR","treat_mean[Burn]",-1.39140454499423,0.0858826593254712,60,0,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"LOLOG","treat_mean[None]",-1.56482207055559,0.0584216264961067,60,1,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"LOTHAR","treat_mean[Burn]",-1.21040311342479,0.0689917671959712,60,1,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"UPLOG","treat_mean[None]",-1.43708527420341,0.0615543406158643,60,1,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"UPTHAR","treat_mean[Burn]",-1.28602078917996,0.0924136353682601,60,1,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"LOLOG","treat_mean[None]",-1.63618139061958,0.0616416160350904,60,2,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"LOTHAR","treat_mean[Burn]",-1.10501935761052,0.0782921227746223,60,2,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"UPLOG","treat_mean[None]",-1.5084445942674,0.0637200619786876,60,2,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"UPTHAR","treat_mean[Burn]",-1.18063703336569,0.10274499257808,60,2,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"LOLOG","treat_mean[None]",-1.70754071068356,0.0671465413959501,60,3,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"LOTHAR","treat_mean[Burn]",-0.99963560179625,0.0913851941236612,60,3,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"UPLOG","treat_mean[None]",-1.57980391433138,0.0682196640092529,60,3,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"UPTHAR","treat_mean[Burn]",-1.07525327755142,0.115864540160012,60,3,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"LOLOG","treat_mean[None]",-1.31516878288914,0.0737615915993886,70,-3,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"LOTHAR","treat_mean[Burn]",-1.70258654269405,0.0939134414386853,70,-3,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"UPLOG","treat_mean[None]",-1.18743198653696,0.0803627489430252,70,-3,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"UPTHAR","treat_mean[Burn]",-1.77820421844922,0.0968221674095826,70,-3,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"LOLOG","treat_mean[None]",-1.38652810295313,0.0669441631842025,70,-2,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"LOTHAR","treat_mean[Burn]",-1.59720278687978,0.0806976496746392,70,-2,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"UPLOG","treat_mean[None]",-1.25879130660095,0.0733732040446979,70,-2,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"UPTHAR","treat_mean[Burn]",-1.67282046263495,0.0878257891066244,70,-2,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
"LOLOG","treat_mean[None]",-1.45788742301712,0.0620051319057132,70,-1,"Sequoia_Tharp15","fir","ddbh_model_noBAcwdIrctnSizePlotPrior"
