"TreeID","1","2","3","4","5","6","7","8"
"MCK 13-3 C_91.0_78.0",59.1,62.2,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_91.0_80.0",67.3,75,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_92.0_11.0",34.2,36.7,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_92.0_12.0",16,16.9,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_92.0_13.0",20.7,20.7,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_92.0_14.0",26.4,28.1,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_92.0_16.0",28.4,29.8,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_92.0_17.0",43.8,47.1,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_92.0_2.0",30.5,33.2,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_92.0_21.0",39,40.6,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_92.0_22.0",55.5,59.1,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_92.0_25.0",46.4,50.1,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_92.0_26.0",27.5,27.8,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_92.0_27.0",39.5,41.7,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_92.0_28.0",53.4,55.5,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_92.0_29.0",29.6,30.4,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_92.0_3.0",35.1,38.3,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_92.0_30.0",41.8,44.4,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_92.0_33.0",52.7,55.9,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_92.0_34.0",40.3,43.5,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_92.0_35.0",21.4,21.6,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_92.0_36.0",26.4,28.3,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_92.0_38.0",22.7,24.8,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_92.0_39.0",39.9,43.5,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_92.0_41.0",31.5,33.2,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_92.0_43.0",41.5,44.5,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_92.0_44.0",35.5,37.5,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_92.0_45.0",36.3,38.6,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_92.0_46.0",40,42.4,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_92.0_47.0",34.1,36.5,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_92.0_5.0",68.2,72,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_92.0_51.0",29,33,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_92.0_53.0",18.2,19.7,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_92.0_54.0",32.2,35.7,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_92.0_55.0",21.6,23.8,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_92.0_56.0",38.6,44.7,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_92.0_57.0",39.9,40,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_92.0_58.0",37.1,40.4,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_92.0_59.0",26.2,28.7,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_92.0_6.0",37.9,40.7,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_92.0_60.0",38.2,43.6,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_92.0_61.0",46.1,47.9,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_92.0_62.0",17.2,17.4,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_92.0_64.0",42.7,45.8,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_92.0_65.0",34.2,36.1,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_92.0_66.0",40.6,43.9,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_92.0_68.0",39.8,40.7,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_92.0_7.0",46,49.7,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_92.0_71.0",42.3,45,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_92.0_72.0",40.5,44.7,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_92.0_73.0",46.6,48.4,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_92.0_75.0",43.6,48.5,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_92.0_76.0",44.2,47.2,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_92.0_77.0",36.2,38.4,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_92.0_8.0",44.2,46.9,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_92.0_97.0",44,47.7,NA,NA,NA,NA,NA,NA
