"TreeID","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32"
"MCK 13-3 C_71.0_91.0",NA,65.2,65.7375,66.275,66.8125,67.35,67.8875,68.425,68.9625,69.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_71.0_93.0",NA,34.6,34.8375,35.075,35.3125,35.55,35.7875,36.025,36.2625,36.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_71.0_94.0",NA,44,44.3125,44.625,44.9375,45.25,45.5625,45.875,46.1875,46.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_71.0_95.0",NA,56,56.525,57.05,57.575,58.1,58.625,59.15,59.675,60.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_72.0_143.0",NA,21.8,21.7375,21.675,21.6125,21.55,21.4875,21.425,21.3625,21.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_72.0_145.0",NA,43.6,44.05,44.5,44.95,45.4,45.85,46.3,46.75,47.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_72.0_147.0",NA,34.6,34.8875,35.175,35.4625,35.75,36.0375,36.325,36.6125,36.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_72.0_148.0",NA,49.3,49.875,50.45,51.025,51.6,52.175,52.75,53.325,53.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_72.0_151.0",NA,49.5,49.7,49.9,50.1,50.3,50.5,50.7,50.9,51.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_72.0_154.0",NA,60.9,60.85,60.8,60.75,60.7,60.65,60.6,60.55,60.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_72.0_155.0",NA,43.8,44.025,44.25,44.475,44.7,44.925,45.15,45.375,45.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_72.0_157.0",NA,19.7,19.8,19.9,20,20.1,20.2,20.3,20.4,20.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_72.0_158.0",NA,48.5,48.85,49.2,49.55,49.9,50.25,50.6,50.95,51.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_72.0_159.0",NA,28.4,28.475,28.55,28.625,28.7,28.775,28.85,28.925,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_72.0_161.0",NA,57.2,57.475,57.75,58.025,58.3,58.575,58.85,59.125,59.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
