"TreeID","1","2","3","4","5","6","7","8"
"LOLOG_5830",15.7,16.7,18.3,19.4,NA,NA,NA,NA
"LOLOG_5832",102.5,103.1,104.2,106.4,108.5,110.6,112.4,NA
"LOLOG_5833",42.5,43.4,45.4,48,51,54.2,56.8,NA
"LOLOG_5834",15.1,15.4,15.5,15.5,15.6,NA,NA,NA
"LOLOG_5835",75.2,78,79.7,81,80.3,NA,NA,NA
"LOLOG_5836",49.5,52.5,55.2,60.2,63.2,66.5,69.4,NA
"LOLOG_5837",25.8,27.9,29.5,30.3,30.9,31.2,30.8,NA
"LOLOG_5838",140.5,142.2,142.4,142.3,142.2,141.9,NA,NA
"LOLOG_5840",90.8,91.1,NA,NA,NA,NA,NA,NA
"LOLOG_5846",52.9,56.2,59.7,63.7,67.6,70,72.4,NA
"LOLOG_5847",15,15.7,16.4,17,NA,NA,NA,NA
"LOLOG_5849",15.1,16.7,18.3,19.8,21.1,21.7,NA,NA
"LOLOG_5851",40.5,42.8,45.4,48.3,51.5,54.2,57.2,NA
"LOLOG_5852",101.5,102.2,NA,NA,NA,NA,NA,NA
"LOLOG_5853",25.8,28.9,28.4,NA,NA,NA,NA,NA
"LOLOG_5859",17.4,20.6,23,26.3,30,33.7,36.9,NA
"LOLOG_5866",42.6,43.5,44.5,47.3,50.8,54.3,57.5,NA
"LOLOG_5867",27,29.6,31.9,34.5,36.8,38.8,41,NA
"LOLOG_5868",19.2,21.2,22.3,23.3,25,25.4,26.3,NA
"LOLOG_5870",24.9,26.1,27,28.2,29,29.6,29.8,NA
"LOLOG_5872",16.2,17,17.9,18.6,19.4,19.5,NA,NA
"LOLOG_5878",15,16.6,19,NA,NA,NA,NA,NA
"LOLOG_5879",40.4,41.2,40.9,NA,NA,NA,NA,NA
"LOLOG_5880",17.1,19.5,21.3,NA,NA,NA,NA,NA
"LOLOG_5881",15.2,18.5,21.8,24.3,27.2,NA,NA,NA
"LOLOG_5882",36.1,34.7,35.3,35.8,35.9,36,NA,NA
"LOLOG_5893",20.1,21.8,23.1,24.5,26.6,28,29.4,NA
"LOLOG_5895",48.1,52.1,55.6,59,63.1,66.4,69.7,NA
"LOLOG_6202",21,25,28.4,31.5,35.6,39.1,41.9,NA
"LOLOG_6205",15.5,16.8,18.5,19.1,20.4,NA,NA,NA
"LOLOG_6206",67.4,67.3,NA,NA,NA,NA,NA,NA
"LOLOG_6207",19.5,22.7,25.4,28.6,32,34.7,36.4,NA
"LOLOG_6209",15.4,17.6,19.4,NA,NA,NA,NA,NA
"LOLOG_6218",18.5,25.1,27.9,30.3,NA,NA,NA,NA
"LOLOG_6219",93.2,95.6,96.3,98,99.4,98.5,NA,NA
"LOLOG_6220",29.8,28.9,29.7,29.9,30,NA,NA,NA
"LOLOG_6228",57.5,59.6,62.4,64.2,67,69.4,73.5,NA
"LOLOG_6229",76.2,78.5,80,81.3,82.6,82,NA,NA
"LOLOG_6231",30.9,34,36.3,39.5,42.9,45.9,49.3,NA
"LOLOG_6232",105,107.6,111.4,114.8,114.6,NA,NA,NA
"LOLOG_6233",71.6,73.6,76.2,79.4,83.1,83.8,87.4,NA
"LOLOG_6234",50.5,49.8,NA,NA,NA,NA,NA,NA
"LOLOG_6235",68,68.2,70.5,73.1,75,76.1,79,NA
"LOLOG_6335",17.8,21,NA,NA,NA,NA,NA,NA
"LOLOG_6501",46.9,50.8,54.8,59.3,63.8,67.5,71.9,NA
"LOLOG_6502",41,41,40.8,41.5,41,40.7,NA,NA
"LOLOG_790",15.2,18.4,21.2,NA,NA,NA,NA,NA
"LOLOG_796",16.5,19.5,NA,NA,NA,NA,NA,NA
"LOTHAR_2502",35.59,38.09,39.79,43.3,46.2,49.7,NA,NA
"LOTHAR_2503",65,68.8,71,75.2,78.7,81.9,NA,NA
"LOTHAR_2504",37.7,39.29,39.9,41.7,43.3,NA,NA,NA
"LOTHAR_2505",38.4,39.79,41.09,44.1,45.7,46.2,NA,NA
"LOTHAR_2506",54.59,58.5,61.09,65.4,68.2,70.4,70.7,NA
"LOTHAR_2507",61.09,64.5,66.09,70.3,73.3,76.4,79,NA
"LOTHAR_2510",57.5,59.59,60.9,64.5,67.2,68.6,NA,NA
"LOTHAR_2517",124,123.5,121,121.2,122.5,122.5,NA,NA
"LOTHAR_2519",39.5,43.5,45.79,49.5,54,59.2,61.6,NA
"LOTHAR_2521",15.69,18.89,21,23,NA,NA,NA,NA
"LOTHAR_2522",25.2,29.5,32.2,38.2,44.1,49.2,49.6,NA
"LOTHAR_2527",87.69,87.09,NA,NA,NA,NA,NA,NA
"LOTHAR_2536",33.2,34,34.59,35.8,37.1,38.7,40.6,NA
"LOTHAR_2537",59.9,61.59,60.29,61.3,62.4,62,NA,NA
"LOTHAR_2539",41,41.59,41.79,44.5,45.2,NA,NA,NA
