"TreeID","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32"
"119_98.0",43.18,43.2816,43.3832,43.4848,43.5864,43.688,43.9928,44.2976,44.6024,44.9072,45.212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120_19.0",NA,NA,NA,NA,NA,83.566,83.82,84.074,84.328,84.582,84.836,84.9884,85.1408,85.2932,85.4456,85.598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120_27.0",NA,NA,NA,NA,NA,84.074,83.82,83.566,83.312,83.058,82.804,83.0072,83.2104,83.4136,83.6168,83.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120_28.0",NA,NA,NA,NA,NA,60.96,60.9092,60.8584,60.8076,60.7568,60.706,60.6552,60.6044,60.5536,60.5028,60.452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120_29.0",NA,NA,NA,NA,NA,87.884,87.9348,87.9856,88.0364,88.0872,88.138,88.3412,88.5444,88.7476,88.9508,89.154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120_31.0",NA,NA,NA,NA,NA,60.198,60.3504,60.5028,60.6552,60.8076,60.96,61.1632,61.3664,61.5696,61.7728,61.976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120_32.0",NA,NA,NA,NA,NA,68.834,68.9864,69.1388,69.2912,69.4436,69.596,69.7992,70.0024,70.2056,70.4088,70.612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120_562.0",NA,NA,NA,NA,NA,76.708,76.8096,76.9112,77.0128,77.1144,77.216,77.5716,77.9272,78.2828,78.6384,78.994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120_590.0",NA,NA,NA,NA,NA,36.068,36.3728,36.6776,36.9824,37.2872,37.592,38.2016,38.8112,39.4208,40.0304,40.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120_63.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.256,16.4084,16.5608,16.7132,16.8656,17.018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120_64.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.272,17.4752,17.6784,17.8816,18.0848,18.288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122_20.0",NA,NA,NA,NA,NA,27.178,27.3304,27.4828,27.6352,27.7876,27.94,28.0924,28.2448,28.3972,28.5496,28.702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122_21.0",NA,NA,NA,NA,NA,51.816,52.2732,52.7304,53.1876,53.6448,54.102,54.6608,55.2196,55.7784,56.3372,56.896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122_22.0",NA,NA,NA,NA,NA,42.164,42.4688,42.7736,43.0784,43.3832,43.688,44.0436,44.3992,44.7548,45.1104,45.466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122_23.0",NA,NA,NA,NA,NA,34.544,34.798,35.052,35.306,35.56,35.814,35.9156,36.0172,36.1188,36.2204,36.322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122_24.0",NA,NA,NA,NA,NA,120.142,120.396,120.65,120.904,121.158,121.412,121.8692,122.3264,122.7836,123.2408,123.698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122_25.0",NA,NA,NA,NA,NA,93.726,93.8276,93.9292,94.0308,94.1324,94.234,94.3864,94.5388,94.6912,94.8436,94.996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122_27.0",NA,NA,NA,NA,NA,34.036,34.3408,34.6456,34.9504,35.2552,35.56,35.9156,36.2712,36.6268,36.9824,37.338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122_279.0",NA,NA,NA,NA,NA,35.052,35.3568,35.6616,35.9664,36.2712,36.576,37.1856,37.7952,38.4048,39.0144,39.624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122_28.0",NA,NA,NA,NA,NA,16.002,16.002,16.002,16.002,16.002,16.002,16.0528,16.1036,16.1544,16.2052,16.256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122_402.0",NA,NA,NA,NA,NA,36.322,36.576,36.83,37.084,37.338,37.592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122_467.0",NA,NA,NA,NA,NA,33.782,34.2392,34.6964,35.1536,35.6108,36.068,36.5252,36.9824,37.4396,37.8968,38.354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122_6.0",NA,NA,NA,NA,NA,54.102,54.356,54.61,54.864,55.118,55.372,55.7784,56.1848,56.5912,56.9976,57.404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122_7.0",NA,NA,NA,NA,NA,55.118,55.5752,56.0324,56.4896,56.9468,57.404,57.658,57.912,58.166,58.42,58.674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122_8.0",NA,NA,NA,NA,NA,36.322,36.6776,37.0332,37.3888,37.7444,38.1,38.5572,39.0144,39.4716,39.9288,40.386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122_81.0",NA,NA,NA,NA,NA,42.672,43.3832,44.0944,44.8056,45.5168,46.228,46.3804,46.5328,46.6852,46.8376,46.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122_9.0",NA,NA,NA,NA,NA,43.688,44.0944,44.5008,44.9072,45.3136,45.72,46.1772,46.6344,47.0916,47.5488,48.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123_1.0",NA,NA,NA,NA,NA,27.432,27.686,27.94,28.194,28.448,28.702,28.9052,29.1084,29.3116,29.5148,29.718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123_2.0",NA,NA,NA,NA,NA,29.21,29.6164,30.0228,30.4292,30.8356,31.242,31.4452,31.6484,31.8516,32.0548,32.258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123_3.0",NA,NA,NA,NA,NA,25.908,26.162,26.416,26.67,26.924,27.178,27.4828,27.7876,28.0924,28.3972,28.702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123_339.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.48,30.8356,31.1912,31.5468,31.9024,32.258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123_342.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.258,32.7152,33.1724,33.6296,34.0868,34.544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123_35.0",NA,NA,NA,NA,NA,47.498,47.9044,48.3108,48.7172,49.1236,49.53,49.9872,50.4444,50.9016,51.3588,51.816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123_4.0",NA,NA,NA,NA,NA,17.526,17.8816,18.2372,18.5928,18.9484,19.304,19.558,19.812,20.066,20.32,20.574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123_499.0",NA,NA,NA,NA,NA,34.29,34.6456,35.0012,35.3568,35.7124,36.068,36.4744,36.8808,37.2872,37.6936,38.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123_53.0",NA,NA,NA,NA,NA,48.768,49.6316,50.4952,51.3588,52.2224,53.086,53.5432,54.0004,54.4576,54.9148,55.372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123_54.0",NA,NA,NA,NA,NA,52.07,52.4764,52.8828,53.2892,53.6956,54.102,54.4068,54.7116,55.0164,55.3212,55.626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123_55.0",NA,NA,NA,NA,NA,53.594,53.848,54.102,54.356,54.61,54.864,55.2196,55.5752,55.9308,56.2864,56.642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123_56.0",NA,NA,NA,NA,NA,41.148,41.402,41.656,41.91,42.164,42.418,42.8752,43.3324,43.7896,44.2468,44.704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123_57.0",NA,NA,NA,NA,NA,38.608,39.0652,39.5224,39.9796,40.4368,40.894,41.3004,41.7068,42.1132,42.5196,42.926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123_59.0",NA,NA,NA,NA,NA,51.562,52.07,52.578,53.086,53.594,54.102,54.5084,54.9148,55.3212,55.7276,56.134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123_60.0",NA,NA,NA,NA,NA,47.752,48.4124,49.0728,49.7332,50.3936,51.054,51.2572,51.4604,51.6636,51.8668,52.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123_62.0",NA,NA,NA,NA,NA,45.212,45.8216,46.4312,47.0408,47.6504,48.26,48.9204,49.5808,50.2412,50.9016,51.562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123_87.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.02,33.4772,33.9344,34.3916,34.8488,35.306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124_26.0",NA,NA,NA,NA,NA,20.32,20.7264,21.1328,21.5392,21.9456,22.352,22.7076,23.0632,23.4188,23.7744,24.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
