0180-00110-1,45.7,47.6,50.8,
0180-00110-2,38.1,39.0,39.116,
0180-00110-4,25.4,26.9,29.464,28.956
0180-00110-5,30.7,33.4,39.116,41.402
0180-00110-7,45.2,47.6,48.006,
0180-00110-8,41.1,46.5,52.07,54.102
0180-00111-1,26.9,29.6,34.036,33.782
0180-00111-13,75.2,79.2,83.566,83.312
0180-00111-15,68.1,69.5,73.914,74.168
0180-00111-16,24.6,27.9,30.988,33.02
0180-00111-19,52.8,59.2,63.754,
0180-00111-24,47.8,50.7,55.88,57.658
0180-00111-6,59.7,59.4,65.532,65.532
0180-00111-7,47.5,50.5,52.324,51.816
0180-00114-10,47.8,52.8,59.182,62.23
0180-00114-2,69.9,70.0,70.612,
0180-00114-3,110.7,114.7,119.634,119.888
0180-00114-5,93.2,96.4,101.854,101.854
0180-00114-7,73.2,75.4,,
0180-00117-11,56.4,61.5,67.818,
0180-00117-4,63.2,66.0,71.12,
0180-00117-6,90.2,92.4,96.012,94.488
0180-00120-5,77.7,80.7,86.614,
0180-00120-6,38.1,45.1,52.07,53.34
0180-00120-7,64.5,69.4,,
0180-00121-11,53.8,55.9,61.468,63.754
0180-00121-12,21.3,21.7,22.606,
0180-00121-13,41.9,45.2,51.054,53.086
0180-00121-25,53.8,56.8,62.992,65.024
0180-00121-26,102.4,105.9,110.49,110.49
0180-00121-35,57.2,64.0,72.898,75.184
0180-00121-7,54.1,58.4,63.5,65.024
0190-00010-101,80.8,85.4,,
0190-00010-102,47.2,52.7,,
0190-00010-23,76.2,81.7,87.884,88.9
0190-00010-24,21.6,25.4,28.956,30.226
0190-00010-25,20.8,23.4,26.416,27.432
0190-00010-3,56.9,53.2,64.77,66.802
0190-00010-6,79.8,86.2,88.9,90.678
0190-00024-10,75.9,82.2,78.74,80.01
0190-00024-11,87.1,87.9,90.17,90.932
0190-00024-17,53.3,57.0,63.246,67.056
0190-00024-18,58.4,61.1,65.278,65.532
0190-00024-24,19.6,22.8,31.496,
0190-00024-25,19.812,21.844,,
0190-00024-5,75.9,80.2,83.82,85.852
0190-00024-8,64.3,71.4,77.978,82.296
0190-00025-39,73.4,76.7,78.232,79.502
0190-00025-4,56.9,59.8,,
0190-00025-44,61.2,66.6,72.136,72.898
0190-00025-47,71.6,75.6,78.994,
0190-00025-59,59.9,65.7,70.612,72.898
0190-00026-1,44.5,47.0,52.07,54.102
0190-00026-11,43.7,51.6,57.404,
0190-00026-17,88.9,93.6,102.87,106.68
0190-00026-2,25.4,31.2,36.83,
0190-00026-24,47.5,54.2,59.69,63.5
0190-00026-5,23.4,30.734,32.004,
0190-00026-6,61.2,64.5,73.914,77.216
0190-00027-10,33.5,40.4,47.244,50.292
0190-00027-13,62.5,64.7,69.342,71.12
0190-00027-15,44.2,50.2,55.88,
0190-00027-5,76.2,81.1,85.852,86.36
0190-00027-7,28.2,27.7,27.94,
0190-00102-1,17.0,23.7,30.734,32.258
0190-00102-10,31.5,34.2,37.592,
0190-00102-11,25.1,27.9,28.956,28.194
0190-00102-12,25.1,26.2,27.94,28.194
0190-00102-15,83.6,87.3,98.298,99.06
0190-00102-2,75.9,78.2,89.662,
0190-00102-4,80.0,86.7,94.234,96.52
0190-00102-5,72.1,78.0,83.312,86.868
0190-00102-6,44.7,48.7,53.34,55.372
0190-00102-9,63.2,67.6,74.168,74.93
0190-00104-10,58.7,61.9,66.548,
0190-00104-14,56.1,67.4,77.724,81.28
0190-00104-2,72.9,79.4,76.2,
0190-00104-3,43.2,48.6,52.578,53.086
0190-00104-4,46.0,47.3,48.26,49.022
0190-00106-10,63.2,73.4,,
0190-00106-12,25.9,32.6,38.608,
0190-00106-3,26.2,31.3,34.544,35.814
0190-00106-4,39.6,48.1,56.388,60.198
0190-00106-6,47.2,51.2,55.626,55.88
0190-00106-7,42.9,51.0,59.436,
0190-00106-9,59.9,63.4,64.262,66.294
0190-00108-1,26.7,34.6,42.418,45.72
0190-00108-16,40.6,49.6,61.722,
0190-00108-2,73.7,79.9,87.122,89.916
0190-00108-3,58.7,65.9,63.5,
0190-00108-4,52.6,57.5,63.5,64.262
0190-00108-9,55.9,62.7,72.644,73.406
0190-00110-10,35.3,38.7,40.386,
0190-00110-15,54.9,63.2,71.374,74.422
0190-00110-16,53.3,59.8,66.548,69.342
0190-00110-19,56.6,60.2,67.564,
0190-00110-3,27.4,23.1,27.94,27.686
0190-00110-5,54.4,59.1,64.77,66.548
0190-00110-9,76.5,81.9,87.122,88.9
0190-00111-1,38.1,40.0,43.942,45.466
0190-00111-10,33.3,36.3,39.624,
0190-00111-13,46.7,53.7,59.436,60.452
0190-00111-17,76.5,82.9,90.17,91.44
0190-00111-19,81.5,89.4,95.25,97.028
0190-00111-2,20.8,22.3,23.876,23.876
0190-00111-20,34.3,41.2,46.228,
0190-00111-3,47.0,54.1,59.69,
0190-00111-4,86.3,85.852,87.376,
0190-00111-6,18.3,20.4,21.844,22.352
0190-00113-1,46.7,55.3,63.754,66.04
0190-00113-10,18.3,22.2,24.638,25.654
0190-00113-11,27.2,30.3,33.528,34.798
0190-00113-12,15.5,16.6,17.018,17.018
0190-00113-13,24.9,26.7,29.464,30.734
0190-00113-14,16.0,17.7,18.796,18.796
0190-00113-16,21.3,22.7,24.13,24.13
0190-00113-17,94.7,103.8,112.014,116.586
0190-00113-20,24.9,26.7,32.004,
0190-00113-21,25.9,29.0,31.242,
0190-00113-23,42.7,51.9,61.468,65.024
0190-00113-26,50.8,58.7,65.532,67.564
0190-00113-28,33.5,39.5,44.704,
0190-00113-4,19.3,22.4,26.416,28.448
0190-00113-5,45.0,49.4,53.594,54.102
0190-00113-6,43.4,49.1,53.086,54.864
0190-00113-8,21.8,23.3,24.638,25.4
0190-00113-9,18.3,19.9,21.59,22.606
0190-00114-1,22.1,23.0,24.384,
0190-00114-10,25.4,27.6,28.702,29.21
0190-00114-11,35.1,40.2,45.466,46.99
0190-00114-12,16.5,15.9,16.256,
0190-00114-13,40.4,37.2,52.832,
0190-00114-15,17.3,18.2,19.05,
0190-00114-16,82.55,83.312,,
0190-00114-17,26.7,22.8,28.956,29.718
0190-00114-18,28.2,29.5,30.48,30.226
0190-00114-19,55.6,60.9,63.5,65.532
0190-00114-22,22.1,24.4,23.114,23.114
0190-00114-23,45.2,50.9,53.848,56.642
0190-00114-24,28.702,29.972,,
0190-00114-3,20.8,21.6,21.59,21.59
0190-00114-5,59.4,61.3,65.786,
0190-00116-12,46.5,51.2,54.61,56.388
0190-00116-13,23.1,24.3,25.146,25.654
0190-00116-14,81.3,78.486,80.01,
0190-00116-16,28.4,31.2,33.782,35.306
0190-00116-18,48.0,53.6,61.468,64.262
0190-00116-19,15.7,16.1,18.796,
0190-00116-2,74.3,68.834,70.866,
0190-00116-22,16.8,18.5,22.352,25.4
0190-00116-23,17.3,19.6,21.59,
0190-00116-24,17.0,18.3,18.542,
0190-00116-25,22.1,26.3,29.718,32.004
0190-00116-26,16.8,17.2,17.526,
0190-00116-28,15.0,17.3,19.05,19.812
0190-00116-29,16.3,18.4,20.32,21.336
0190-00116-30,23.4,27.3,31.75,33.782
0190-00116-31,28.2,30.4,33.02,34.29
0190-00116-6,17.3,18.9,19.558,20.066
0190-00116-7,19.6,20.3,21.082,21.082
0190-00116-8,41.7,46.7,50.546,
0240-00003-1,62.2,68.4,74.676,77.47
0240-00003-14,66.8,76.7,89.408,94.234
0240-00003-33,32.8,38.2,44.196,46.482
0240-00003-39,22.6,26.9,31.75,34.036
0240-00003-40,17.5,19.2,20.574,21.336
0240-00003-42,17.0,19.3,22.86,24.638
0240-00003-45,16.0,20.066,22.606,
0240-00003-56,27.7,31.9,34.29,36.576
0240-00003-8,57.2,65.024,67.056,
0240-00005-1,40.4,43.2,48.26,48.26
0240-00005-10,23.9,25.1,26.924,26.924
0240-00005-11,23.9,25.4,27.432,27.686
0240-00005-12,25.9,27.4,29.718,30.988
0240-00005-13,26.4,30.988,32.512,
0240-00005-15,26.7,24.8,,
0240-00005-17,38.9,40.6,41.91,43.18
0240-00005-18,52.1,54.0,56.642,58.42
0240-00005-19,52.8,54.3,56.896,55.88
0240-00005-2,31.8,34.0,36.576,38.354
0240-00005-22,41.9,44.5,48.26,50.546
0240-00005-23,26.7,29.9,32.512,34.29
0240-00005-29,25.7,29.4,25.908,26.416
0240-00005-31,23.1,23.7,24.13,24.638
0240-00005-33,17.5,18.4,19.812,20.066
0240-00005-38,15.4,15.748,16.002,
0240-00005-7,48.5,53.8,58.166,57.658
0240-00005-8,29.7,32.3,34.29,35.56
0240-00005-9,26.4,27.6,28.702,29.972
0240-00007-10,23.9,25.8,27.432,28.448
0240-00007-101,85.6,88.2,,
0240-00007-11,23.1,25.7,28.448,29.718
0240-00007-12,27.2,29.5,31.242,32.258
0240-00007-16,25.7,29.1,32.258,31.75
0240-00007-20,25.7,29.4,33.274,34.798
0240-00007-22,55.4,58.3,62.992,65.024
0240-00007-24,39.4,36.9,35.56,35.814
0240-00007-27,44.2,47.0,50.8,52.578
0240-00007-31,19.1,21.0,22.352,22.86
0240-00007-39,25.7,27.8,29.718,30.48
0240-00007-4,16.5,16.1,16.002,
0240-00007-42,16.0,16.0,,
0240-00007-46,26.7,29.3,31.75,33.02
0240-00007-47,21.3,22.5,23.622,22.86
0240-00007-5,26.4,30.3,33.274,33.528
0240-00007-51,16.5,20.0,24.892,26.67
0240-00007-52,15.7,17.018,17.272,
0240-00007-7,21.8,27.8,28.448,29.464
0240-00007-8,85.1,89.3,94.996,95.13685
0240-00007-9,18.3,18.8,18.542,18.542
0240-00009-11,36.3,39.0,40.894,41.91
0240-00009-13,49.8,51.5,53.594,54.356
0240-00009-16,28.4,28.4,29.464,28.956
0240-00009-18,62.2,68.6,76.454,79.502
0240-00009-2,30.2,29.3,,
0240-00009-21,29.2,32.5,36.576,38.1
0240-00009-23,28.4,28.6,29.718,29.21
0240-00009-24,18.8,21.2,24.13,25.4
0240-00009-25,19.6,24.9,30.226,33.274
0240-00009-26,16.6,17.78,18.034,
0240-00009-27,18.5,22.9,27.94,29.972
0240-00009-28,29.0,32.1,34.29,35.306
0240-00009-3,35.8,39.1,42.672,44.958
0240-00009-4,77.5,80.8,85.09,85.598
0240-00009-41,15.494,16.256,,
0240-00009-5,34.3,37.2,40.64,41.148
0240-00009-7,20.6,22.8,24.892,26.924
0240-00009-8,48.0,50.8,53.594,55.118
0240-00009-9,24.6,26.3,27.432,28.194
0240-00022-1,17.8,18.7,19.812,19.558
0240-00022-10,22.4,23.4,24.384,24.384
0240-00022-101,17.8,18.1,,
0240-00022-11,19.1,19.3,20.574,20.828
0240-00022-12,21.3,23.0,24.13,24.892
0240-00022-13,27.4,28.3,29.21,29.21
0240-00022-14,19.3,19.9,21.844,21.844
0240-00022-15,27.9,29.8,31.496,31.75
0240-00022-16,21.6,22.5,22.86,22.86
0240-00022-17,17.8,19.1,18.796,18.796
0240-00022-18,29.5,31.4,33.528,34.036
0240-00022-19,32.8,33.9,35.814,36.322
0240-00022-20,22.9,24.6,25.908,26.162
0240-00022-21,39.1,41.4,43.434,44.45
0240-00022-22,17.8,18.0,18.288,
0240-00022-23,21.3,21.5,22.606,22.86
0240-00022-24,45.7,46.7,49.276,49.276
0240-00022-25,25.4,27.0,29.718,30.988
0240-00022-26,28.4,30.7,33.02,33.528
0240-00022-27,17.3,17.5,18.542,18.542
0240-00022-28,22.9,23.2,24.13,23.876
0240-00022-29,24.6,26.6,28.194,28.956
0240-00022-3,19.1,19.8,20.828,20.828
0240-00022-30,21.6,23.4,24.638,24.892
0240-00022-31,24.6,26.0,27.686,27.686
0240-00022-32,55.9,56.5,61.976,64.516
0240-00022-33,29.2,31.4,33.274,34.29
0240-00022-34,44.2,47.8,51.816,54.61
0240-00022-35,22.6,23.9,23.368,23.368
0240-00022-36,26.2,28.0,29.972,29.972
0240-00022-37,43.9,48.006,49.276,
0240-00022-38,16.3,17.2,17.78,17.78
0240-00022-39,24.9,25.6,27.178,27.686
0240-00022-4,27.7,28.8,29.718,29.972
0240-00022-40,28.7,30.1,31.75,32.258
0240-00022-41,36.1,37.7,39.37,39.878
0240-00022-42,22.1,23.4,24.13,24.638
0240-00022-43,15.0,15.494,15.494,
0240-00022-48,16.8,18.3,19.05,19.558
0240-00022-5,26.7,26.7,28.448,28.956
0240-00022-6,16.2,16.51,16.51,
0240-00022-64,19.3,21.9,23.622,24.13
0240-00022-65,25.1,25.9,27.178,27.432
0240-00022-66,24.9,26.8,28.702,29.21
0240-00022-7,19.6,20.5,21.336,21.336
0240-00022-73,15.24,15.494,,
0240-00022-74,15.494,15.24,,
0240-00022-8,66.3,67.3,68.58,69.088
0240-00022-9,34.8,37.1,39.37,39.37
0240-00026-1,66.3,70.2,73.66,73.66
0240-00026-18,72.6,76.1,83.566,85.598
0240-00026-19,69.6,75.0,80.01,82.55
0240-00026-23,18.8,21.8,23.876,24.638
0240-00026-24,24.1,26.4,27.94,28.448
0240-00026-25,23.4,26.7,26.924,27.686
0240-00026-27,29.2,32.7,34.798,35.052
0240-00026-28,30.7,33.8,36.068,37.084
0240-00026-29,16.8,17.8,18.288,18.542
0240-00026-30,18.5,20.1,21.59,22.352
0240-00026-32,15.0,15.9,16.51,16.764
0240-00026-34,17.3,20.32,22.352,
0240-00026-36,16.002,18.034,,
0240-00026-37,15.24,16.764,,
0240-00026-9,69.1,74.1,79.248,81.026
0240-00101-1,30.0,31.4,33.02,34.29
0240-00101-10,61.5,64.2,,
0240-00101-11,17.0,17.2,,
0240-00101-12,27.4,28.1,,
0240-00101-13,30.5,33.1,35.306,36.068
0240-00101-15,20.3,21.5,22.352,
0240-00101-16,41.1,43.3,42.926,43.688
0240-00101-17,49.0,55.3,59.69,63.246
0240-00101-18,37.6,40.6,43.688,
0240-00101-2,27.4,28.0,29.21,30.226
0240-00101-20,23.1,24.5,25.908,26.67
0240-00101-21,72.4,74.8,78.74,80.518
0240-00101-22,48.8,51.6,55.118,56.388
0240-00101-23,53.3,55.3,59.436,58.928
0240-00101-24,16.0,15.4,15.24,15.748
0240-00101-25,18.5,18.5,19.558,20.32
0240-00101-27,41.9,42.9,43.18,43.18
0240-00101-28,20.3,21.5,22.86,23.622
0240-00101-29,16.0,16.3,17.272,17.272
0240-00101-3,45.2,46.1,46.482,46.736
0240-00101-6,19.8,20.9,22.098,23.114
0240-00101-7,42.7,45.6,48.514,50.8
0240-00101-8,45.7,44.9,,
0240-00102-10,72.1,76.8,82.804,85.852
0240-00102-11,30.0,32.4,34.29,
0240-00102-13,15.7,17.1,18.542,19.05
0240-00102-14,21.6,24.8,26.924,26.67
0240-00102-15,65.5,69.8,75.692,78.486
0240-00102-17,17.8,20.6,22.606,23.368
0240-00102-19,33.3,34.7,36.576,36.576
0240-00102-2,15.2,15.6,,
0240-00102-20,19.6,21.4,23.368,23.622
0240-00102-21,94.5,100.9,110.49,113.792
0240-00102-3,31.5,33.3,35.56,35.814
0240-00102-4,36.3,39.6,42.926,44.196
0240-00102-5,62.2,70.358,70.866,
0240-00102-6,23.4,25.2,26.162,26.416
0240-00102-7,21.6,23.3,24.384,24.638
0240-00102-8,44.5,49.0,53.086,55.372
0240-00104-1,53.6,54.7,59.436,61.722
0240-00104-11,62.2,64.7,,
0240-00104-2,54.9,57.8,61.722,61.722
0240-00104-3,71.9,73.2,77.47,79.502
0240-00104-4,48.3,50.9,54.864,56.388
0240-00104-5,21.6,22.5,23.114,
0240-00104-6,36.1,41.1,45.72,46.736
0240-00104-7,79.5,79.0,82.804,85.09
0240-00104-9,47.8,53.0,58.42,60.452
0240-00105-1,65.8,70.4,76.962,78.994
0240-00105-10,24.6,27.1,27.178,
0240-00105-11,28.4,27.8,29.21,
0240-00105-12,41.4,46.1,,
0240-00105-14,46.0,50.5,54.61,56.388
0240-00105-15,48.8,53.4,57.404,58.674
0240-00105-16,15.0,17.2,19.558,20.066
0240-00105-17,67.6,70.8,74.93,76.2
0240-00105-18,24.4,28.2,31.242,32.766
0240-00105-2,63.5,69.3,77.724,80.01
0240-00105-20,18.5,19.5,20.828,20.828
0240-00105-21,29.5,32.0,35.814,37.084
0240-00105-22,29.5,29.8,30.734,30.48
0240-00105-23,19.3,19.9,19.812,19.812
0240-00105-24,29.7,31.1,32.766,32.512
0240-00105-4,35.1,37.1,38.862,40.132
0240-00105-6,26.4,27.1,27.686,28.448
0240-00105-7,26.9,30.3,33.274,35.052
0240-00105-8,36.8,40.5,46.228,47.752
0240-00105-9,20.1,21.6,23.368,24.384
0240-00106-1,28.7,32.766,33.02,
0240-00106-10,48.8,54.6,59.436,62.23
0240-00106-11,59.7,62.2,66.802,69.088
0240-00106-12,24.6,24.3,16.764,
0240-00106-13,25.1,25.0,24.638,
0240-00106-15,41.4,43.9,46.228,46.99
0240-00106-17,20.8,20.5,,
0240-00106-19,33.3,36.7,41.91,43.942
0240-00106-20,53.6,63.4,63.5,66.04
0240-00106-21,72.6,74.0,80.264,78.486
0240-00106-23,23.4,23.1,26.416,24.13
0240-00106-24,35.8,36.8,38.1,38.862
0240-00106-25,27.7,28.5,29.718,31.75
0240-00106-29,55.4,59.1,64.516,67.564
0240-00106-3,66.0,68.0,76.2,76.708
0240-00106-30,16.3,16.0,17.018,16.002
0240-00106-32,41.7,43.7,46.736,48.514
0240-00106-33,31.0,30.9,28.956,30.48
0240-00106-34,15.9,18.288,18.542,
0240-00106-5,17.8,18.8,20.574,20.574
0240-00106-6,22.4,24.1,27.94,29.21
0240-00106-7,37.6,41.5,46.736,48.514
0240-00106-8,31.8,34.8,,
0240-00106-9,26.9,28.1,28.448,29.464
0240-00107-1,76.2,81.8,89.916,90.424
0240-00107-11,15.24,15.494,,
0240-00107-12,17.78,20.066,,
0240-00107-2,17.3,25.1,32.004,35.052
0240-00107-3,24.4,29.9,36.322,38.354
0240-00107-4,15.5,24.8,21.844,22.86
0240-00107-5,65.0,67.4,71.12,73.152
0240-00107-6,23.1,26.2,28.702,29.718
0240-00107-7,18.9,22.352,24.638,
0240-00107-8,24.1,28.9,37.846,41.91
0240-00109-10,29.0,30.6,34.036,35.56
0240-00109-11,15.3,16.256,16.256,
0240-00109-12,17.8,19.5,22.352,22.606
0240-00109-13,50.5,52.3,56.134,56.896
0240-00109-16,28.7,30.1,30.226,28.448
0240-00109-17,47.5,48.8,49.784,50.038
0240-00109-18,19.3,19.9,20.574,20.574
0240-00109-2,22.1,23.9,26.416,26.67
0240-00109-20,21.3,23.3,25.146,25.4
0240-00109-21,16.0,17.1,17.272,17.018
0240-00109-22,20.3,21.9,23.368,23.368
0240-00109-24,18.5,19.5,,
0240-00109-25,34.0,36.4,39.37,40.64
0240-00109-26,16.002,16.002,,
0240-00109-29,15.0,16.1,17.526,17.526
0240-00109-3,19.8,21.3,23.622,23.622
0240-00109-30,24.4,35.7,27.94,
0240-00109-31,26.7,29.0,32.512,33.528
0240-00109-32,22.4,24.1,25.908,26.162
0240-00109-33,78.0,79.8,86.106,86.36
0240-00109-34,18.3,20.0,21.59,21.59
0240-00109-35,17.5,19.0,20.32,
0240-00109-36,20.1,20.0,20.066,
0240-00109-39,16.3,16.9,18.288,17.526
0240-00109-40,24.9,26.5,28.448,30.226
0240-00109-41,30.0,31.4,33.274,33.274
0240-00109-5,35.8,37.1,37.338,37.338
0240-00109-6,45.2,44.4,45.72,47.244
0240-00109-7,33.0,31.4,27.432,
0240-00110-1,18.5,22.4,25.146,27.432
0240-00110-10,20.6,24.7,28.702,28.956
0240-00110-11,47.8,48.2,,
0240-00110-12,22.4,23.8,,
0240-00110-13,18.3,21.1,22.86,24.13
0240-00110-14,22.4,27.1,31.496,34.798
0240-00110-15,16.51,17.018,,
0240-00110-16,53.6,53.7,56.134,57.912
0240-00110-2,23.4,27.0,30.988,33.782
0240-00110-20,30.0,30.7,,
0240-00110-24,16.764,18.288,,
0240-00110-25,15.748,17.018,,
0240-00110-3,16.8,17.0,17.526,17.78
0240-00110-4,16.51,17.78,,
0240-00110-5,53.8,58.4,61.976,63.754
0240-00110-6,26.2,30.9,36.576,39.37
0240-00110-7,18.4,21.59,23.368,
0240-00110-8,32.0,37.4,44.704,43.942
0240-00112-1,64.8,67.8,69.85,70.612
0240-00112-10,36.3,36.2,,
0240-00112-12,41.4,47.4,52.832,56.642
0240-00112-14,18.3,18.3,16.764,17.018
0240-00112-16,18.3,23.5,25.654,26.924
0240-00112-2,63.2,65.9,70.612,72.39
0240-00112-4,32.8,34.0,34.544,35.306
0240-00112-6,47.2,49.9,53.34,55.118
0240-00112-7,30.5,34.1,38.354,39.878
0240-00112-8,57.4,60.9,64.008,
0240-00112-9,36.8,39.3,38.862,
0240-00113-11,16.0,17.526,17.78,
0240-00113-12,29.2,30.4,31.75,
0240-00113-14,20.8,22.4,25.146,23.114
0240-00113-16,18.8,19.6,19.558,19.304
0240-00113-17,49.0,52.7,55.626,56.642
0240-00113-18,35.8,39.2,41.91,42.164
0240-00113-19,21.3,21.5,21.59,21.59
0240-00113-2,29.2,30.9,33.274,33.274
0240-00113-20,19.8,19.7,,
0240-00113-21,27.7,28.9,,
0240-00113-22,27.7,28.7,29.464,29.464
0240-00113-23,26.2,27.7,29.21,29.464
0240-00113-24,16.0,16.9,17.526,17.018
0240-00113-25,30.0,32.7,35.814,36.576
0240-00113-27,20.3,28.6,,
0240-00113-28,24.6,26.6,28.702,28.448
0240-00113-29,17.3,18.0,,
0240-00113-3,32.5,34.2,35.814,35.814
0240-00113-30,21.8,22.3,22.352,22.098
0240-00113-31,34.0,37.1,41.148,41.402
0240-00113-33,42.2,43.9,45.466,46.482
0240-00113-34,16.0,15.8,,
0240-00113-36,18.5,19.1,,
0240-00113-37,20.8,21.5,22.098,22.098
0240-00113-38,17.5,17.6,17.78,17.78
0240-00113-41,86.4,94.6,103.886,110.236
0240-00113-42,42.9,46.1,49.022,49.784
0240-00113-44,59.7,64.2,69.85,70.358
0240-00113-45,36.6,40.5,45.974,46.228
0240-00113-46,25.1,27.1,28.194,27.686
0240-00113-47,24.1,26.7,29.718,29.972
0240-00113-49,17.3,17.0,,
0240-00113-5,17.3,17.4,16.51,17.272
0240-00113-6,43.4,47.6,54.61,52.832
0240-00113-8,21.3,23.0,24.13,23.622
0240-00113-9,46.5,49.5,53.594,53.594
0240-00114-1,41.1,45.3,50.546,52.324
0240-00114-10,29.2,32.9,36.83,39.116
0240-00114-11,17.8,19.1,21.082,22.606
0240-00114-12,16.3,17.3,18.288,18.796
0240-00114-15,17.3,20.0,22.098,21.844
0240-00114-16,32.8,37.2,42.672,44.958
0240-00114-17,97.5,103.9,110.998,113.538
0240-00114-18,21.6,24.6,27.686,27.94
0240-00114-19,16.0,18.8,21.336,22.606
0240-00114-2,16.3,18.7,20.574,21.336
0240-00114-20,31.0,41.8,44.45,
0240-00114-21,16.5,18.8,20.066,19.558
0240-00114-22,61.7,68.3,79.756,82.55
0240-00114-23,20.3,23.0,25.654,26.67
0240-00114-24,24.4,28.5,33.274,35.814
0240-00114-25,15.4,16.51,16.002,
0240-00114-26,20.8,23.8,25.146,23.622
0240-00114-27,53.8,59.4,65.278,67.31
0240-00114-28,25.1,28.448,28.956,
0240-00114-4,23.6,25.4,27.432,27.94
0240-00114-6,16.0,17.4,18.796,19.05
0240-00114-7,20.8,22.2,18.034,23.114
0240-00114-8,15.0,15.9,15.748,16.002
0240-00115-11,77.7,82.2,86.106,89.154
0240-00115-13,36.1,37.5,38.608,40.132
0240-00115-14,22.4,22.8,22.606,22.352
0240-00115-15,27.4,29.1,32.004,32.004
0240-00115-17,23.6,24.1,25.146,24.384
0240-00115-18,52.3,55.9,61.976,64.008
0240-00115-19,23.4,23.2,23.114,
0240-00115-22,16.5,16.3,,
0240-00115-23,46.2,60.96,,
0240-00115-25,16.0,15.8,,
0240-00115-26,22.9,24.5,25.4,26.162
0240-00115-27,18.3,18.9,19.304,19.304
0240-00115-29,46.5,49.5,52.324,53.848
0240-00115-3,43.2,45.8,49.022,51.308
0240-00115-30,20.3,22.098,23.114,
0240-00115-33,29.2,31.7,33.274,33.02
0240-00115-34,21.3,22.0,22.86,23.876
0240-00115-35,35.1,38.2,40.132,41.148
0240-00115-37,17.0,17.1,18.542,17.78
0240-00115-38,39.4,42.8,49.276,49.53
0240-00115-39,27.7,27.9,,
0240-00115-4,46.7,51.1,56.134,57.912
0240-00115-42,18.0,18.4,18.796,18.288
0240-00115-43,25.1,26.7,28.448,29.972
0240-00115-45,28.4,28.2,31.496,30.988
0240-00115-46,26.2,28.6,31.242,32.258
0240-00115-47,37.6,42.4,46.482,49.022
0240-00115-5,18.3,18.3,19.304,18.542
0240-00115-50,20.1,20.2,,
0240-00115-51,54.4,58.1,62.992,62.992
0240-00115-8,57.4,60.7,65.786,68.072
0240-00115-9,19.8,20.2,20.828,20.828
0340-00006-12,31.5,34.8,35.56,37.592
0340-00006-13,23.1,23.3,23.622,22.606
0340-00006-14,81.0,85.4,84.582,85.09
0340-00006-15,30.2,31.3,31.242,31.75
0340-00006-16,62.0,66.2,66.802,
0340-00006-31,18.796,22.098,,
0340-00006-8,73.7,80.6,87.376,91.948
0340-00013-1,24.1,23.7,24.638,24.384
0340-00013-10,36.1,39.2,42.418,44.45
0340-00013-11,25.7,27.3,26.162,
0340-00013-12,30.7,32.2,33.02,
0340-00013-13,37.6,38.7,40.132,40.132
0340-00013-14,22.1,24.1,26.162,26.416
0340-00013-15,28.2,31.0,35.306,37.338
0340-00013-17,49.5,48.5,,
0340-00013-18,54.1,56.1,57.912,58.42
0340-00013-19,25.7,24.5,24.384,23.622
0340-00013-20,58.7,60.1,62.738,62.738
0340-00013-21,22.6,23.0,26.162,26.162
0340-00013-22,32.8,33.5,34.798,
0340-00013-3,69.3,73.7,81.28,82.296
0340-00013-4,28.7,29.2,30.988,31.242
0340-00013-5,37.3,38.3,39.878,39.878
0340-00013-6,55.9,58.1,61.468,61.722
0340-00013-7,30.7,31.0,30.988,30.226
0340-00024-10,67.8,72.7,77.47,78.994
0340-00024-11,19.1,20.1,,
0340-00024-12,45.7,48.5,52.07,54.356
0340-00024-15,48.0,49.9,53.34,54.61
0340-00024-18,15.7,15.5,18.796,16.256
0340-00024-19,36.1,37.7,39.878,41.148
0340-00024-2,56.4,62.7,65.532,67.31
0340-00024-20,34.0,34.7,35.56,36.068
0340-00024-21,41.1,41.1,41.91,40.894
0340-00024-24,26.2,28.9,30.48,32.004
0340-00024-25,21.6,21.9,21.59,
0340-00024-27,51.3,54.9,59.944,62.738
0340-00024-28,48.3,49.2,50.8,51.816
0340-00024-29,42.4,45.1,47.752,47.752
0340-00024-31,15.24,15.24,,
0340-00024-32,15.3,16.002,16.51,
0340-00024-33,15.5,18.1,21.082,22.098
0340-00024-34,26.7,29.1,,
0340-00024-5,21.6,23.8,26.162,26.924
0340-00024-6,74.9,76.2,80.264,79.248
0340-00024-8,53.6,55.3,57.404,58.674
0340-00025-12,34.0,37.8,41.656,43.688
0340-00025-13,24.6,21.1,,
0340-00025-14,26.4,25.1,,
0340-00025-15,57.9,63.2,67.31,70.104
0340-00025-16,66.8,71.7,77.724,80.772
0340-00025-18,18.0,18.3,18.542,
0340-00025-20,16.5,18.1,19.304,20.066
0340-00025-22,21.8,25.1,28.194,
0340-00025-29,32.766,34.29,,
0340-00025-3,38.1,43.6,49.276,51.054
0340-00025-4,39.4,43.8,48.26,50.546
0340-00025-7,27.9,32.5,37.084,39.37
0340-00025-9,28.2,32.3,34.036,35.052
0340-00026-10,54.4,55.4,59.944,61.468
0340-00026-11,24.1,24.7,25.4,25.654
0340-00026-12,23.6,23.7,,
0340-00026-14,42.4,45.9,52.07,53.848
0340-00026-15,38.4,39.0,40.64,41.91
0340-00026-17,25.4,26.9,29.464,30.988
0340-00026-20,19.6,19.5,,
