"TreeID","1","2","3","4","5","6","7","8"
"373.0",22.5,22.9,23.1,22.9,NA,NA,NA,NA
"374.0",68.7,69.4,69.8,70.4,NA,NA,NA,NA
"375.0",97.2,98,99.1,99.7,NA,NA,NA,NA
"376.0",18,17.6,17.4,17.4,NA,NA,NA,NA
"382.0",58,58.6,59.1,59.7,NA,NA,NA,NA
"383.0",20.4,20.6,20.9,21.4,NA,NA,NA,NA
"384.0",68.5,69.1,69.8,71.2,NA,NA,NA,NA
"386.0",35,35.8,36.5,37.2,NA,NA,NA,NA
"387.0",15,15.4,15.5,15.7,NA,NA,NA,NA
"388.0",16.7,16.5,16.5,16.5,NA,NA,NA,NA
"389.0",37.2,37.2,37.7,37.5,NA,NA,NA,NA
"391.0",28.3,28.5,28.7,28.7,NA,NA,NA,NA
"392.0",33.8,34.4,34.9,35,NA,NA,NA,NA
"394.0",52,51.8,52.3,53,NA,NA,NA,NA
"397.0",47.1,47.7,48.5,48.4,NA,NA,NA,NA
"398.0",60.9,61.4,62.3,62.7,NA,NA,NA,NA
"399.0",26.8,27,27.3,27.8,NA,NA,NA,NA
"402.0",56,56.6,57.1,57.3,NA,NA,NA,NA
"404.0",77,77.3,NA,NA,NA,NA,NA,NA
"405.0",55.4,55.5,55.5,NA,NA,NA,NA,NA
"406.0",33.1,33.5,33.9,34.5,NA,NA,NA,NA
"407.0",42.4,43.3,44,44.3,NA,NA,NA,NA
"408.0",26.1,26.4,26.6,27.1,NA,NA,NA,NA
"411.0",33.1,33.5,33.8,34.3,NA,NA,NA,NA
"413.0",56.3,57.4,58.9,59.5,NA,NA,NA,NA
"414.0",15.5,15.8,16.4,NA,NA,NA,NA,NA
"417.0",24.5,24.7,24.9,25.5,NA,NA,NA,NA
"418.0",18.8,18.8,19.1,20.2,NA,NA,NA,NA
"420.0",28.3,27.7,27.7,28.2,NA,NA,NA,NA
"421.0",33.4,33.9,34.5,35.2,NA,NA,NA,NA
"422.0",51.3,52.1,52.6,53.3,NA,NA,NA,NA
"424.0",121,121.5,121.5,NA,NA,NA,NA,NA
"425.0",34.3,34.8,35.3,36.2,NA,NA,NA,NA
"429.0",39.1,39.9,40.7,42,NA,NA,NA,NA
"430.0",15.3,15.4,15.1,15.7,NA,NA,NA,NA
"431.0",48.4,49.1,49.6,50.5,NA,NA,NA,NA
"432.0",26.8,26.8,26.9,26.9,NA,NA,NA,NA
"433.0",38.2,38.7,39,39.8,NA,NA,NA,NA
"436.0",43.1,43.5,44,44.5,NA,NA,NA,NA
"437.0",18.4,18.4,18.5,18.6,NA,NA,NA,NA
"438.0",17.6,17.6,17.9,18.1,NA,NA,NA,NA
"441.0",22.8,23.1,23.2,23.2,NA,NA,NA,NA
"443.0",28.6,28.5,28.5,NA,NA,NA,NA,NA
"444.0",25.7,26.1,26.2,26.9,NA,NA,NA,NA
"447.0",16.6,16.7,16.8,17,NA,NA,NA,NA
"450.0",16.5,16.4,16.3,16.6,NA,NA,NA,NA
"451.0",30.4,31.1,31.6,32.3,NA,NA,NA,NA
"455.0",15.1,15.3,15.5,NA,NA,NA,NA,NA
"456.0",56,56.1,56.5,57.4,NA,NA,NA,NA
"457.0",17,17.3,17.4,17.9,NA,NA,NA,NA
"458.0",27.4,28.5,29.6,30.8,NA,NA,NA,NA
"463.0",51.8,52.5,52.3,NA,NA,NA,NA,NA
"466.0",16.4,16.2,17,17.8,NA,NA,NA,NA
"467.0",18.4,18.5,18.6,NA,NA,NA,NA,NA
"469.0",19.8,19.9,20.1,20.1,NA,NA,NA,NA
"471.0",37,38,38.9,41,NA,NA,NA,NA
"472.0",50,50.1,50.4,50.5,NA,NA,NA,NA
"474.0",16,16.3,16.4,16.8,NA,NA,NA,NA
"475.0",18.2,18.1,18,18.4,NA,NA,NA,NA
"477.0",17,17.1,17.3,17.6,NA,NA,NA,NA
"478.0",29.7,29.8,30.1,30.2,NA,NA,NA,NA
"479.0",18.5,18.8,18.9,19.4,NA,NA,NA,NA
"481.0",32.5,33.7,34.5,35.9,NA,NA,NA,NA
"482.0",20.2,20.1,20,NA,NA,NA,NA,NA
"484.0",19.4,19.4,19.4,19.5,NA,NA,NA,NA
"485.0",18.4,18.4,18.4,18.6,NA,NA,NA,NA
"487.0",32.7,32.9,33.3,33.5,NA,NA,NA,NA
"488.0",50.8,51.3,52.4,52.3,NA,NA,NA,NA
"491.0",30.8,31.2,31.4,31.8,NA,NA,NA,NA
"492.0",34,34.6,35.1,36.2,NA,NA,NA,NA
"494.0",35.4,35.7,36.6,37.5,NA,NA,NA,NA
"496.0",32,32.9,33.6,34.9,NA,NA,NA,NA
