"TreeID","1","2","3","4","5","6","7","8"
"FFS2BURN_5330",48.1,51.8,58,63.8,NA,NA,NA,NA
"FFS2BURN_5331",21.3,23.6,26.3,29,NA,NA,NA,NA
"FFS2BURN_5333",97.8,100.3,103.7,106.9,NA,NA,NA,NA
"FFS2BURN_5339",108.5,109.6,111.1,111.8,NA,NA,NA,NA
"FFS2BURN_5341",40.6,41.4,42.9,43.3,NA,NA,NA,NA
"FFS2BURN_5342",38.4,39.8,42.5,44.1,NA,NA,NA,NA
"FFS2BURN_5343",30,31.5,34.6,36.7,NA,NA,NA,NA
"FFS2BURN_5344",17.7,18.6,20,20.6,NA,NA,NA,NA
"FFS2BURN_5345",53.4,58.8,65.4,69.9,NA,NA,NA,NA
"FFS2BURN_5364",27.4,29,31.5,34.3,NA,NA,NA,NA
"FFS2BURN_5376",53.4,54.7,57.9,61.5,NA,NA,NA,NA
"FFS2BURN_5385",114,114.8,114.8,NA,NA,NA,NA,NA
"FFS2BURN_5388",140,139,140,NA,NA,NA,NA,NA
"FFS2BURN_5393",39.1,42.3,46.9,52.2,NA,NA,NA,NA
"FFS2BURN_5394",16.3,16.5,17.5,18,NA,NA,NA,NA
"FFS2BURN_5396",50.1,53.2,57.4,62.2,NA,NA,NA,NA
"FFS2BURN_5464",106.3,107.8,110.7,113.9,NA,NA,NA,NA
"FFS2BURN_5466",121.9,121.2,122.3,123.5,NA,NA,NA,NA
"FFS2BURN_5467",87.4,88,87.8,89.2,NA,NA,NA,NA
"FFS2BURN_5469",25.7,27.1,28.5,30.6,NA,NA,NA,NA
"FFS2BURN_5470",130.9,131.4,133,134.5,NA,NA,NA,NA
"FFS2BURN_5476",19.9,21.8,24.8,27.5,NA,NA,NA,NA
"FFS2BURN_5479",25,27.2,30,33,NA,NA,NA,NA
"FFS2BURN_5480",159.9,159,160.5,162.3,NA,NA,NA,NA
"FFS2BURN_5483",159,159.2,160.5,159.9,NA,NA,NA,NA
"FFS2BURN_5487",62.7,66.5,72.6,78,NA,NA,NA,NA
"FFS2BURN_5489",52.3,54.6,58.2,60.8,NA,NA,NA,NA
"FFS2BURN_5490",55.1,57.4,60.8,63.5,NA,NA,NA,NA
"FFS2BURN_5493",35.1,37.5,41.4,44.7,NA,NA,NA,NA
"FFS2BURN_5494",33,34.7,37.9,40.7,NA,NA,NA,NA
"FFS2BURN_5495",16,16.9,18.8,19.8,NA,NA,NA,NA
"FFS2BURN_5496",21.6,23.5,26.3,28.6,NA,NA,NA,NA
"FFS2BURN_5498",16.2,18.4,21.3,23.6,NA,NA,NA,NA
"FFS2BURN_5500",110,112.4,119.8,123.8,NA,NA,NA,NA
"FFS2BURN_8417",20.8,21.7,22.5,23.1,NA,NA,NA,NA
"FFS2BURN_9012",20.4,23.4,27.8,34.5,NA,NA,NA,NA
"FFS2BURN_9071",17.8,21.2,25.1,28.7,NA,NA,NA,NA
"FFS5BURN_1579",123,123.5,125.2,124.2,NA,NA,NA,NA
"FFS5BURN_1581",115,115.2,116.2,115.9,NA,NA,NA,NA
"FFS5BURN_1584",29,29.3,NA,NA,NA,NA,NA,NA
"FFS5BURN_1586",82.7,83.4,85.5,85.6,NA,NA,NA,NA
"FFS5BURN_1588",66.5,66,67.5,68.2,NA,NA,NA,NA
"FFS5BURN_1590",45.4,47.9,49,50.3,NA,NA,NA,NA
"FFS5BURN_1592",17.9,19.1,22.8,25.9,NA,NA,NA,NA
